,id,filename,width,height,depth,name,xmin,xmax,ymin,ymax
17768,17768,n02109525_7982,403,500,3,saint_bernard,0,401,23,498
19045,19045,n02111129_253,500,333,3,leonberg,314,499,0,311
12493,12493,n02101388_3195,250,266,3,brittany_spaniel,10,244,7,262
12006,12006,n02100735_568,188,269,3,english_setter,0,187,64,268
14484,14484,n02105505_4143,240,200,3,komondor,26,162,8,190
8665,8665,n02097209_1004,500,375,3,standard_schnauzer,84,499,16,374
15433,15433,n02106550_4129,500,375,3,rottweiler,115,498,25,256
14604,14604,n02105641_4594,500,375,3,old_english_sheepdog,139,499,54,374
21138,21138,n02113712_3155,414,500,3,miniature_poodle,1,412,0,498
10227,10227,n02098413_754,500,375,3,lhasa,55,271,52,374
348,348,n02085782_806,220,220,3,japanese_spaniel,24,219,15,219
4856,4856,n02091831_3643,500,333,3,saluki,76,353,133,253
13983,13983,n02105056_5352,500,359,3,groenendael,167,499,0,358
3764,3764,n02090721_936,398,398,3,irish_wolfhound,11,381,106,390
3690,3690,n02090721_2101,500,375,3,irish_wolfhound,95,464,44,280
7663,7663,n02096051_3619,375,500,3,airedale,107,246,133,396
12134,12134,n02100877_2298,500,332,3,irish_setter,174,310,113,271
8040,8040,n02096294_2175,266,205,3,australian_terrier,18,253,4,204
4078,4078,n02091134_16109,480,328,3,whippet,172,351,119,227
18740,18740,n02110958_15932,500,375,3,pug,208,327,215,337
2790,2790,n02088632_3640,500,335,3,bluetick,38,392,42,334
19490,19490,n02111500_3710,500,333,3,great_pyrenees,313,395,153,280
14037,14037,n02105162_10309,500,375,3,malinois,161,487,42,329
14805,14805,n02105855_2433,189,154,3,shetland_sheepdog,5,187,5,152
595,595,n02085936_9086,500,375,3,maltese_dog,113,498,33,351
5702,5702,n02093428_4654,500,481,3,american_staffordshire_terrier,8,472,14,467
10815,10815,n02100236_1443,320,480,3,german_short-haired_pointer,0,305,74,478
4847,4847,n02091831_3430,500,375,3,saluki,7,251,108,303
17659,17659,n02109961_1633,200,300,3,eskimo_dog,21,199,54,247
20267,20267,n02112350_7037,500,357,3,keeshond,0,487,0,356
1059,1059,n02086646_2478,400,300,3,blenheim_spaniel,33,399,22,298
670,670,n02086079_19863,500,375,3,pekinese,163,437,55,374
16968,16968,n02108551_1025,500,375,3,tibetan_mastiff,0,283,43,316
14735,14735,n02105855_15067,500,357,3,shetland_sheepdog,112,404,29,286
12341,12341,n02101006_3288,375,500,3,gordon_setter,76,312,110,498
1897,1897,n02088094_4464,500,334,3,afghan_hound,104,279,138,295
19129,19129,n02111277_120,400,500,3,newfoundland,0,376,85,468
10895,10895,n02100236_4288,800,600,3,german_short-haired_pointer,304,688,204,598
3437,3437,n02090622_7174,394,500,3,borzoi,46,392,1,498
17767,17767,n02109525_5966,334,500,3,saint_bernard,5,298,53,411
14891,14891,n02106030_15284,500,375,3,collie,30,300,29,372
4698,4698,n02091635_2594,171,210,3,otterhound,60,170,39,209
10532,10532,n02099712_6404,500,375,3,labrador_retriever,168,365,124,307
20450,20450,n02112706_1899,155,149,3,brabancon_griffon,1,152,12,148
11245,11245,n02093754_1148,500,378,3,border_terrier,73,341,127,335
1109,1109,n02086646_3466,500,375,3,blenheim_spaniel,239,469,0,329
2008,2008,n02088094_7131,500,358,3,afghan_hound,289,387,113,357
18989,18989,n02111129_4608,326,400,3,leonberg,8,295,13,391
12184,12184,n02100877_4506,389,420,3,irish_setter,31,354,12,412
3042,3042,n02089973_1890,330,247,3,english_foxhound,98,254,1,246
21685,21685,n02115641_7013,475,488,3,dingo,83,473,109,414
13944,13944,n02105056_4139,500,429,3,groenendael,314,387,180,283
17951,17951,n02110063_7630,500,375,3,malamute,0,237,144,374
16061,16061,n02107574_2290,375,500,3,greater_swiss_mountain_dog,62,248,146,433
13571,13571,n02104029_1289,500,375,3,kuvasz,0,499,0,374
11427,11427,n02097047_6534,500,431,3,miniature_schnauzer,73,356,57,378
7776,7776,n02096177_4520,500,375,3,cairn,140,415,1,358
1213,1213,n02086910_1626,500,341,3,papillon,139,422,52,272
13614,13614,n02104029_262,500,424,3,kuvasz,1,498,0,422
12618,12618,n02101556_3204,500,334,3,clumber,138,345,56,332
18619,18619,n02110806_5744,500,492,3,basenji,35,443,0,479
12472,12472,n02101388_2522,216,201,3,brittany_spaniel,8,210,0,199
12915,12915,n02102040_7670,500,358,3,english_springer,99,355,76,287
5444,5444,n02093256_11836,395,500,3,staffordshire_bullterrier,67,373,52,498
15942,15942,n02107312_3980,500,375,3,miniature_pinscher,127,345,117,374
11100,11100,n02089867_91,335,500,3,walker_hound,0,273,106,495
5658,5658,n02093428_2199,332,500,3,american_staffordshire_terrier,0,330,73,498
16637,16637,n02108000_1901,289,230,3,entlebucher,4,286,1,224
20331,20331,n02112350_8713,500,333,3,keeshond,74,394,37,332
2523,2523,n02088466_6789,375,500,3,bloodhound,137,340,138,498
15682,15682,n02107142_16424,500,411,3,doberman,0,441,0,381
15314,15314,n02106382_653,858,398,3,bouvier_des_flandres,2,782,16,369
7001,7001,n02095314_3512,400,311,3,wire-haired_fox_terrier,20,379,3,306
6897,6897,n02095314_1536,220,200,3,wire-haired_fox_terrier,4,210,13,179
14683,14683,n02105641_9648,375,500,3,old_english_sheepdog,123,373,52,498
7807,7807,n02096177_6298,500,458,3,cairn,323,442,53,266
21916,21916,n02116738_1097,371,500,3,african_hunting_dog,20,369,33,432
21808,21808,n02115913_3107,500,333,3,dhole,221,278,96,183
12495,12495,n02101388_3294,990,1186,3,brittany_spaniel,8,871,157,1138
5905,5905,n02093754_2281,500,375,3,border_terrier,30,387,73,324
3881,3881,n02091032_561,500,375,3,italian_greyhound,132,404,42,374
9702,9702,n02098286_516,500,375,3,west_highland_white_terrier,135,360,12,374
12534,12534,n02101388_5541,200,190,3,brittany_spaniel,6,195,17,167
2679,2679,n02088632_1312,375,500,3,bluetick,81,283,215,386
5581,5581,n02093256_8615,500,375,3,staffordshire_bullterrier,130,290,17,318
6720,6720,n02094433_1765,264,320,3,yorkshire_terrier,12,234,14,319
15192,15192,n02106382_1036,183,278,3,bouvier_des_flandres,19,111,115,252
15190,15190,n02106382_1005,197,177,3,bouvier_des_flandres,0,172,0,173
4460,4460,n02091467_2966,500,333,3,norwegian_elkhound,96,384,50,308
3732,3732,n02090721_2442,380,195,3,irish_wolfhound,249,376,73,183
3797,3797,n02091032_11549,500,371,3,italian_greyhound,384,499,112,287
18349,18349,n02110627_8048,395,232,3,affenpinscher,20,344,2,218
18891,18891,n02111129_2168,512,384,3,leonberg,106,388,57,382
18141,18141,n02110185_184,370,500,3,siberian_husky,26,368,103,498
20472,20472,n02112706_2191,333,500,3,brabancon_griffon,115,291,106,475
15081,15081,n02106166_3515,500,375,3,border_collie,100,364,13,365
14624,14624,n02105641_5998,500,334,3,old_english_sheepdog,133,326,109,274
9421,9421,n02098105_1062,500,333,3,soft-coated_wheaten_terrier,63,459,0,332
13178,13178,n02102318_3121,500,333,3,cocker_spaniel,0,240,140,332
13039,13039,n02102177_408,500,333,3,welsh_springer_spaniel,183,336,83,253
10758,10758,n02099849_4667,334,500,3,chesapeake_bay_retriever,192,332,180,361
12762,12762,n02102040_1495,500,333,3,english_springer,15,499,0,332
6153,6153,n02093991_1321,500,400,3,irish_terrier,119,191,162,332
4286,4286,n02091244_3319,600,536,3,ibizan_hound,60,506,56,491
17938,17938,n02110063_3670,500,332,3,malamute,122,369,80,311
19488,19488,n02111500_3597,500,390,3,great_pyrenees,196,326,62,297
13636,13636,n02104029_3578,500,319,3,kuvasz,112,441,29,302
11198,11198,n02093647_2951,500,375,3,bedlington_terrier,204,336,79,268
10399,10399,n02099601_7304,640,480,3,golden_retriever,56,606,34,400
3227,3227,n02090379_1670,162,120,3,redbone,1,161,14,108
5801,5801,n02093754_4043,500,333,3,border_terrier,117,353,85,314
20846,20846,n02113186_6300,500,375,3,cardigan,70,274,110,293
8469,8469,n02096585_9343,319,425,3,boston_bull,26,286,29,365
21802,21802,n02115913_3010,500,375,3,dhole,113,499,103,244
9663,9663,n02098286_3476,500,375,3,west_highland_white_terrier,41,388,0,299
9404,9404,n02097658_9330,500,334,3,silky_terrier,257,496,54,298
16886,16886,n02108089_2791,428,276,3,boxer,31,371,26,167
15826,15826,n02107312_2072,336,448,3,miniature_pinscher,90,323,68,446
18610,18610,n02110806_5389,400,441,3,basenji,90,188,176,317
9457,9457,n02098105_1789,500,375,3,soft-coated_wheaten_terrier,167,275,107,223
19143,19143,n02111277_2160,500,375,3,newfoundland,139,394,47,229
4585,4585,n02091467_366,500,333,3,norwegian_elkhound,0,493,107,323
622,622,n02086079_10958,500,333,3,pekinese,154,364,1,138
83,83,n02085782_2,414,298,3,japanese_spaniel,74,347,36,253
11193,11193,n02093647_289,458,504,3,bedlington_terrier,204,454,1,469
14248,14248,n02105251_6206,500,375,3,briard,1,484,2,373
4038,4038,n02091134_14094,500,333,3,whippet,138,431,78,240
5063,5063,n02091635_963,300,338,3,otterhound,106,237,48,320
1643,1643,n02087394_2972,190,164,3,rhodesian_ridgeback,3,186,6,162
20266,20266,n02112350_6980,500,333,3,keeshond,123,498,9,331
1899,1899,n02088094_4467,470,500,3,afghan_hound,51,455,22,475
15598,15598,n02106662_3260,500,375,3,german_shepherd,142,374,67,201
4110,4110,n02091134_18403,500,375,3,whippet,145,305,170,261
11242,11242,n02093754_1100,358,500,3,border_terrier,0,291,125,440
1825,1825,n02088094_1270,500,333,3,afghan_hound,200,314,102,328
20312,20312,n02112350_8270,500,333,3,keeshond,102,332,33,332
12340,12340,n02101006_3125,375,500,3,gordon_setter,0,336,146,498
14156,14156,n02105162_694,320,240,3,malinois,104,264,13,214
2664,2664,n02088632_1073,500,375,3,bluetick,276,469,146,333
10033,10033,n02099267_3609,500,375,3,flat-coated_retriever,36,396,50,374
14543,14543,n02105641_1212,480,321,3,old_english_sheepdog,152,335,36,294
8901,8901,n02097298_256,334,500,3,scotch_terrier,68,320,33,498
12765,12765,n02102040_1519,500,452,3,english_springer,168,495,15,431
12388,12388,n02101006_585,375,500,3,gordon_setter,0,351,136,498
12110,12110,n02100735_4040,1024,768,3,english_setter,391,866,267,750
3177,3177,n02090379_1020,896,608,3,redbone,267,613,152,585
3959,3959,n02090721_3149,500,375,3,irish_wolfhound,106,191,142,324
7544,7544,n02096051_5060,500,374,3,airedale,208,400,54,276
9549,9549,n02098105_539,375,500,3,soft-coated_wheaten_terrier,56,373,68,396
1131,1131,n02086646_4219,300,450,3,blenheim_spaniel,33,298,40,436
2897,2897,n02089078_2478,640,480,3,black-and-tan_coonhound,124,590,52,400
19335,19335,n02111500_1590,500,375,3,great_pyrenees,65,499,13,374
16340,16340,n02107683_2727,500,375,3,bernese_mountain_dog,70,499,31,374
4159,4159,n02091134_4197,500,356,3,whippet,85,378,33,297
1790,1790,n02088094_1007,500,333,3,afghan_hound,236,447,80,332
8481,8481,n02096585_994,500,337,3,boston_bull,36,387,55,336
18528,18528,n02113023_4782,500,383,3,pembroke,115,406,69,295
7789,7789,n02096177_512,375,500,3,cairn,55,356,2,461
1264,1264,n02086910_4514,250,329,3,papillon,63,210,30,306
8842,8842,n02097298_10965,500,375,3,scotch_terrier,227,370,51,221
1661,1661,n02087394_5161,158,346,3,rhodesian_ridgeback,31,140,46,303
16447,16447,n02107908_2499,500,333,3,appenzeller,0,231,44,332
8467,8467,n02096585_9122,360,270,3,boston_bull,0,274,2,268
6911,6911,n02095314_1789,200,159,3,wire-haired_fox_terrier,14,195,7,150
17323,17323,n02109047_19775,1496,2083,3,great_dane,364,1084,192,2015
10184,10184,n02099429_2698,280,280,3,curly-coated_retriever,23,266,82,246
14140,14140,n02105162_6340,400,300,3,malinois,52,306,4,286
4193,4193,n02091134_13244,500,375,3,whippet,125,499,74,374
15917,15917,n02107312_6924,375,500,3,miniature_pinscher,36,370,36,498
12834,12834,n02102040_3462,500,375,3,english_springer,0,493,59,358
15748,15748,n02107142_4148,400,268,3,doberman,53,387,63,216
17678,17678,n02109961_19261,500,483,3,eskimo_dog,26,473,16,481
9997,9997,n02099267_2379,500,413,3,flat-coated_retriever,173,372,91,411
7035,7035,n02095314_996,400,304,3,wire-haired_fox_terrier,24,399,25,297
7780,7780,n02096177_470,500,375,3,cairn,56,384,3,374
11467,11467,n02100583_10698,500,333,3,vizsla,141,499,26,332
15218,15218,n02106382_1731,275,408,3,bouvier_des_flandres,117,272,144,404
13741,13741,n02104365_2263,234,267,3,schipperke,49,156,8,254
13520,13520,n02102973_4511,143,204,3,irish_water_spaniel,2,122,3,203
9350,9350,n02097658_422,500,333,3,silky_terrier,146,356,10,332
2913,2913,n02089078_2935,500,375,3,black-and-tan_coonhound,131,430,43,373
20875,20875,n02113186_7676,500,333,3,cardigan,317,499,60,253
2958,2958,n02089078_4065,350,354,3,black-and-tan_coonhound,146,287,94,332
6338,6338,n02094114_1913,400,330,3,norfolk_terrier,18,373,22,313
16111,16111,n02107574_2724,333,500,3,greater_swiss_mountain_dog,0,171,27,402
11250,11250,n02093647_3291,400,300,3,bedlington_terrier,196,348,4,299
14149,14149,n02105162_6557,333,500,3,malinois,91,259,27,426
11177,11177,n02093647_2626,500,375,3,bedlington_terrier,136,369,131,285
19555,19555,n02111889_12073,250,313,3,samoyed,138,237,158,295
7558,7558,n02096051_584,500,333,3,airedale,48,325,9,332
17527,17527,n02109525_3346,321,480,3,saint_bernard,99,289,232,470
18859,18859,n02111129_1111,333,500,3,leonberg,0,331,52,463
803,803,n02086240_2113,375,500,3,shih-tzu,1,373,31,491
13211,13211,n02102318_7059,500,375,3,cocker_spaniel,177,357,52,241
20627,20627,n02113023_4796,500,333,3,pembroke,263,487,2,292
21905,21905,n02116738_10215,300,219,3,african_hunting_dog,75,239,6,210
20689,20689,n02113023_6735,500,333,3,pembroke,27,427,47,332
15446,15446,n02106550_4987,500,335,3,rottweiler,45,497,1,316
14925,14925,n02106030_16181,500,374,3,collie,0,294,32,373
10395,10395,n02099601_704,500,375,3,golden_retriever,212,383,15,315
1633,1633,n02087394_1925,500,333,3,rhodesian_ridgeback,203,283,52,219
21320,21320,n02113799_4740,500,334,3,standard_poodle,56,389,9,333
228,228,n02085782_2250,600,800,3,japanese_spaniel,6,598,0,792
19464,19464,n02111500_8042,500,333,3,great_pyrenees,0,304,77,260
3923,3923,n02091032_8093,375,500,3,italian_greyhound,63,291,71,463
6353,6353,n02094114_2206,190,193,3,norfolk_terrier,0,165,2,192
19558,19558,n02111889_1255,375,500,3,samoyed,223,327,328,483
16953,16953,n02108089_959,500,375,3,boxer,158,417,29,374
17257,17257,n02108915_653,500,333,3,french_bulldog,51,251,127,332
13510,13510,n02102973_4253,289,200,3,irish_water_spaniel,92,237,29,114
11701,11701,n02105412_4932,500,375,3,kelpie,119,336,3,374
20654,20654,n02113023_6140,500,375,3,pembroke,59,369,38,294
19669,19669,n02111889_5489,400,284,3,samoyed,0,399,5,283
103,103,n02085620_3880,359,500,3,chihuahua,1,281,63,498
14088,14088,n02105162_5489,265,323,3,malinois,0,264,0,322
10362,10362,n02099601_544,500,351,3,golden_retriever,88,449,25,344
14757,14757,n02105641_6218,342,500,3,old_english_sheepdog,52,261,60,460
18795,18795,n02110958_12808,500,399,3,pug,40,415,42,317
15670,15670,n02107142_14425,303,480,3,doberman,0,301,2,477
14020,14020,n02105056_7010,375,500,3,groenendael,68,286,216,482
15138,15138,n02106166_6659,288,216,3,border_collie,63,214,21,208
6097,6097,n02093647_3277,500,375,3,bedlington_terrier,24,484,90,337
4245,4245,n02091244_147,500,342,3,ibizan_hound,38,477,19,318
4606,4606,n02091467_287,500,375,3,norwegian_elkhound,72,483,97,374
21752,21752,n02115913_139,500,372,3,dhole,75,479,32,311
6716,6716,n02094433_1490,500,375,3,yorkshire_terrier,213,405,57,286
13801,13801,n02104365_663,500,375,3,schipperke,127,307,33,304
247,247,n02085782_3148,600,801,3,japanese_spaniel,101,597,131,798
12679,12679,n02101556_5291,500,250,3,clumber,68,499,33,242
18851,18851,n02110958_9505,500,395,3,pug,158,312,112,283
5068,5068,n02091831_3054,500,375,3,saluki,414,499,101,347
10391,10391,n02099601_6980,500,345,3,golden_retriever,0,208,30,344
12772,12772,n02102040_2036,500,359,3,english_springer,16,487,7,348
15527,15527,n02106662_15429,500,333,3,german_shepherd,57,375,52,332
5308,5308,n02092339_327,284,500,3,weimaraner,15,193,52,485
17818,17818,n02110063_11585,500,335,3,malamute,122,369,53,254
16181,16181,n02107683_1076,374,500,3,bernese_mountain_dog,30,360,100,498
21678,21678,n02115641_6707,386,500,3,dingo,67,261,42,462
6766,6766,n02094433_2838,170,250,3,yorkshire_terrier,31,166,16,246
9545,9545,n02098105_4183,500,333,3,soft-coated_wheaten_terrier,143,423,103,237
1593,1593,n02087046_81,500,333,3,toy_terrier,230,445,37,288
916,916,n02086240_6992,500,444,3,shih-tzu,20,496,12,442
466,466,n02085936_5012,500,333,3,maltese_dog,67,480,0,332
4452,4452,n02091467_1905,376,500,3,norwegian_elkhound,48,333,78,497
21907,21907,n02116738_10469,631,425,3,african_hunting_dog,42,433,22,262
19476,19476,n02111500_3095,500,375,3,great_pyrenees,153,277,67,276
19231,19231,n02111277_6773,500,333,3,newfoundland,1,473,0,308
15600,15600,n02106662_3781,375,500,3,german_shepherd,52,372,1,498
14740,14740,n02105855_15524,416,519,3,shetland_sheepdog,13,383,61,491
5950,5950,n02093859_1397,500,333,3,kerry_blue_terrier,98,395,51,330
1247,1247,n02086910_3795,250,375,3,papillon,15,249,1,374
7115,7115,n02095570_477,375,500,3,lakeland_terrier,45,373,10,498
8015,8015,n02096294_7556,500,375,3,australian_terrier,2,442,0,372
494,494,n02085936_6348,450,300,3,maltese_dog,81,399,28,299
6425,6425,n02094114_2706,500,375,3,norfolk_terrier,157,317,133,262
4837,4837,n02091831_3238,500,375,3,saluki,94,376,70,347
16508,16508,n02107908_4963,500,334,3,appenzeller,86,325,106,333
19704,19704,n02111889_6041,500,375,3,samoyed,156,363,42,341
4680,4680,n02091635_2089,400,346,3,otterhound,13,396,1,340
4801,4801,n02091831_10639,500,330,3,saluki,28,484,77,276
2641,2641,n02088466_3448,179,260,3,bloodhound,18,124,149,259
14657,14657,n02105641_7945,400,286,3,old_english_sheepdog,100,252,58,260
3073,3073,n02089973_2457,320,240,3,english_foxhound,48,296,9,219
972,972,n02086240_7978,500,332,3,shih-tzu,264,433,94,331
15661,15661,n02107142_1251,500,375,3,doberman,139,343,1,356
17253,17253,n02108915_6270,333,500,3,french_bulldog,41,331,95,498
6211,6211,n02093991_3144,500,375,3,irish_terrier,103,408,96,374
1525,1525,n02087046_4809,350,341,3,toy_terrier,29,307,0,312
18769,18769,n02110958_2410,500,333,3,pug,160,402,86,331
17299,17299,n02109047_12966,500,375,3,great_dane,263,418,62,316
5197,5197,n02092002_6914,300,247,3,scottish_deerhound,10,293,0,243
10886,10886,n02100236_3934,500,333,3,german_short-haired_pointer,0,483,60,324
5565,5565,n02093256_6473,500,292,3,staffordshire_bullterrier,25,399,47,244
16238,16238,n02107683_34,500,333,3,bernese_mountain_dog,231,332,63,298
7144,7144,n02095570_5276,500,375,3,lakeland_terrier,0,368,43,374
16260,16260,n02107683_443,500,333,3,bernese_mountain_dog,96,499,39,332
8663,8663,n02097130_983,500,375,3,giant_schnauzer,200,420,1,374
10062,10062,n02099267_4546,383,510,3,flat-coated_retriever,114,320,20,508
12561,12561,n02101388_746,500,375,3,brittany_spaniel,44,253,61,339
12642,12642,n02101556_4122,500,375,3,clumber,84,438,42,374
8061,8061,n02096294_6207,334,500,3,australian_terrier,30,280,103,470
9874,9874,n02098413_7546,357,500,3,lhasa,41,313,40,458
19414,19414,n02111500_5897,430,500,3,great_pyrenees,17,428,23,490
21609,21609,n02115641_2701,500,375,3,dingo,69,382,63,362
12056,12056,n02100735_7575,458,500,3,english_setter,2,382,45,498
9970,9970,n02099267_1547,500,334,3,flat-coated_retriever,181,429,37,296
17930,17930,n02110063_19390,564,394,3,malamute,30,545,6,390
3179,3179,n02090379_1199,500,333,3,redbone,122,349,111,332
5129,5129,n02092002_4898,500,333,3,scottish_deerhound,0,499,59,330
6798,6798,n02094258_103,333,500,3,norwich_terrier,0,331,90,466
7031,7031,n02095314_942,576,432,3,wire-haired_fox_terrier,287,551,104,430
19111,19111,n02111277_10160,333,500,3,newfoundland,70,299,57,472
18186,18186,n02110185_8005,500,375,3,siberian_husky,216,388,42,257
11951,11951,n02100735_1305,375,500,3,english_setter,87,278,132,445
6375,6375,n02094114_3920,500,333,3,norfolk_terrier,21,361,45,332
18034,18034,n02110185_12441,299,500,3,siberian_husky,63,272,1,345
22088,22088,n02116738_7988,500,335,3,african_hunting_dog,124,481,61,334
11359,11359,n02097047_255,416,500,3,miniature_schnauzer,18,357,72,498
3464,3464,n02090622_7962,333,500,3,borzoi,0,192,142,393
5262,5262,n02092339_114,500,333,3,weimaraner,1,297,40,332
